Index, StartTimestamp, EndTimestamp, ResponseTime, Batch, BatchOutput, writePercentage, addOps, deleteOps, queryOps, batchSize, timeSleptAfterThisBatch
0, 1715815160892, 1715815160954, 62, Q 2 2 & Q 5 4 & D 10 1 & Q 1 7 & A 6 1 & Q 3 2 & Q 5 9 & D 8 1 & Q 2 3 & D 2 3 & Q 4 10 & Q 8 1 & Q 2 3 & Q 4 2 & Q 4 3 & Q 10 1 & Q 3 3 & A 7 6 & Q 4 2 & Q 4 5 & A 2 4 & Q 5 9 & Q 2 6 & Q 5 2 & Q 10 4 & Q 6 4 & F, GSPRemoteObject.processBatch called, 30.0, 3, 3, 20, 26, 1000
1, 1715815162016, 1715815162027, 11, Q 2 10 & D 1 4 & Q 8 5 & Q 9 8 & Q 4 9 & D 3 3 & Q 5 2 & Q 2 8 & A 10 5 & Q 7 7 & D 10 4 & Q 6 3 & Q 3 10 & Q 9 8 & Q 2 8 & D 8 4 & Q 7 6 & A 6 4 & Q 3 10 & D 2 2 & Q 1 8 & Q 3 3 & Q 9 5 & F, GSPRemoteObject.processBatch called, 30.0, 2, 5, 16, 23, 1000
2, 1715815163025, 1715815163038, 13, Q 4 8 & Q 6 5 & D 9 4 & Q 7 4 & Q 10 2 & Q 1 7 & Q 7 9 & Q 6 8 & Q 2 7 & Q 6 4 & A 2 5 & Q 10 3 & Q 2 3 & Q 7 10 & Q 1 10 & Q 1 4 & Q 10 1 & Q 8 4 & A 8 5 & Q 4 8 & Q 5 10 & Q 5 5 & Q 8 9 & Q 7 9 & Q 8 6 & D 7 3 & Q 6 6 & Q 7 1 & F, GSPRemoteObject.processBatch called, 30.0, 2, 2, 24, 28, 1000
3, 1715815164026, 1715815164033, 7, A 8 2 & Q 6 6 & A 4 6 & Q 6 8 & Q 1 9 & Q 9 8 & Q 8 5 & D 1 3 & Q 6 8 & D 7 3 & D 3 3 & Q 4 1 & Q 4 10 & Q 6 10 & F, GSPRemoteObject.processBatch called, 30.0, 2, 3, 9, 14, 1000
4, 1715815165026, 1715815165033, 7, D 8 2 & Q 10 1 & D 7 8 & Q 8 7 & Q 1 9 & Q 8 8 & Q 4 6 & D 10 5 & Q 8 7 & Q 8 8 & Q 5 8 & D 4 4 & D 2 9 & Q 9 1 & Q 4 5 & F, GSPRemoteObject.processBatch called, 30.0, 0, 5, 10, 15, 1000
5, 1715815166026, 1715815166034, 8, Q 5 3 & Q 4 3 & A 4 6 & Q 8 9 & A 6 7 & Q 2 2 & Q 3 6 & Q 1 3 & D 9 4 & Q 8 10 & D 5 8 & Q 9 9 & Q 3 4 & Q 3 8 & Q 4 3 & D 9 7 & Q 4 7 & D 10 8 & A 3 6 & F, GSPRemoteObject.processBatch called, 30.0, 3, 4, 12, 19, 1000
6, 1715815167027, 1715815167035, 8, Q 2 6 & Q 5 1 & Q 4 10 & Q 10 5 & Q 9 10 & Q 6 9 & Q 6 4 & Q 4 5 & D 7 2 & Q 2 1 & Q 5 7 & A 1 4 & A 8 3 & Q 2 1 & Q 4 10 & Q 10 2 & Q 4 7 & Q 9 6 & F, GSPRemoteObject.processBatch called, 30.0, 2, 1, 15, 18, 1000
7, 1715815168028, 1715815168035, 7, Q 4 2 & Q 7 8 & D 7 1 & Q 9 9 & D 4 4 & A 10 6 & Q 9 8 & Q 4 1 & D 7 6 & D 2 3 & Q 7 6 & A 9 3 & D 8 2 & Q 7 1 & Q 2 6 & Q 1 2 & D 6 5 & Q 4 2 & Q 2 7 & D 5 4 & Q 6 10 & A 10 5 & F, GSPRemoteObject.processBatch called, 30.0, 3, 7, 12, 22, 1000
8, 1715815169030, 1715815169038, 8, Q 1 6 & A 6 6 & Q 5 2 & Q 4 3 & Q 2 2 & Q 9 7 & D 10 8 & Q 10 4 & Q 8 7 & Q 6 8 & D 9 9 & Q 7 2 & Q 6 8 & Q 2 10 & A 9 7 & Q 2 8 & D 10 8 & A 5 6 & Q 5 5 & Q 5 10 & D 10 4 & Q 8 5 & Q 9 5 & D 7 6 & Q 7 4 & Q 4 4 & Q 4 8 & Q 4 3 & F, GSPRemoteObject.processBatch called, 30.0, 3, 5, 20, 28, 1000
9, 1715815170032, 1715815170038, 6, Q 6 3 & Q 6 2 & Q 1 1 & Q 6 10 & Q 2 9 & Q 10 5 & Q 7 10 & A 7 1 & Q 9 3 & D 2 3 & D 6 7 & D 3 7 & Q 6 1 & Q 3 8 & Q 4 1 & F, GSPRemoteObject.processBatch called, 30.0, 1, 3, 11, 15, 1000
